disease,ingredient,nutrients,is_risky,risk_score,severity
migraine,coenzyme q10 supplements,"{'sugars_100g': 5.326803548882573, 'carbohydrates_100g': 47.868681132688025, 'salt_100g': 0.6544857478124457, 'fat_100g': 7.893295904747038, 'saturated_fat_100g': 5.176239526444283, 'fiber_100g': 7.216262447138152, 'proteins_100g': 1.6195305426188988, 'energy_kcal_100g': 288.2012618788163}",0,10,safe
migraine,ginger,"{'sugars_100g': 1.621217611745256, 'carbohydrates_100g': 35.46122920565573, 'salt_100g': 1.0171694345292308, 'fat_100g': 27.365208666195752, 'saturated_fat_100g': 4.002124293640815, 'fiber_100g': 7.579465164643523, 'proteins_100g': 2.437072758300829, 'energy_kcal_100g': 291.964301265881}",0,10,safe
migraine,feverfew,"{'sugars_100g': 4.216397059716154, 'carbohydrates_100g': 34.322479589776634, 'salt_100g': 1.1350504252094502, 'fat_100g': 26.35511366312119, 'saturated_fat_100g': 5.00124032679812, 'fiber_100g': 4.375002842962847, 'proteins_100g': 11.723524588151204, 'energy_kcal_100g': 363.94649571706617}",0,10,safe
migraine,butterbur,"{'sugars_100g': 1.9107987486521845, 'carbohydrates_100g': 3.9121442590711353, 'salt_100g': 1.996284010426355, 'fat_100g': 1.862040077635374, 'saturated_fat_100g': 9.658859784756167, 'fiber_100g': 1.9349464045391045, 'proteins_100g': 1.0472667883561746, 'energy_kcal_100g': 742.9402945546849}",0,10,safe
migraine,omega-3 fatty acids,"{'sugars_100g': 1.7705962299201172, 'carbohydrates_100g': 1.9337684080953554, 'salt_100g': 0.6734946263189607, 'fat_100g': 3.2223710864718558, 'saturated_fat_100g': 7.727916904275846, 'fiber_100g': 0.1586359216791855, 'proteins_100g': 0.5599023629147821, 'energy_kcal_100g': 799.1656258065731}",0,10,safe
migraine,adequate hydration,"{'sugars_100g': 1.4396477760425563, 'carbohydrates_100g': 25.952558962546185, 'salt_100g': 0.85123844191567, 'fat_100g': 29.21918547658371, 'saturated_fat_100g': 5.97494290903363, 'fiber_100g': 5.111901266092978, 'proteins_100g': 24.152826986555993, 'energy_kcal_100g': 374.45535683288693}",0,10,safe
migraine,consistent meal timing,"{'sugars_100g': 6.758791012114784, 'carbohydrates_100g': 48.37534666009269, 'salt_100g': 0.7184542085245618, 'fat_100g': 15.071261702684849, 'saturated_fat_100g': 0.7524305478688287, 'fiber_100g': 6.372038474876374, 'proteins_100g': 13.854663591127828, 'energy_kcal_100g': 62.804912329542155}",0,10,safe
pcos,high glycemic foods,"{'sugars_100g': 0.24228075085013234, 'carbohydrates_100g': 14.493994980042482, 'salt_100g': 1.0037874693154796, 'fat_100g': 16.34476556437472, 'saturated_fat_100g': 6.371082661978073, 'fiber_100g': 5.759856387641103, 'proteins_100g': 19.999387470740402, 'energy_kcal_100g': 165.24040752267592}",1,80,high
pcos,sugars,"{'sugars_100g': 93.93638623124454, 'carbohydrates_100g': 69.83507379761558, 'salt_100g': 0.2875345947048322, 'fat_100g': 3.6779228329621434, 'saturated_fat_100g': 0.5126459758902138, 'fiber_100g': 0.9087003550171513, 'proteins_100g': 1.8102049528877286, 'energy_kcal_100g': 484.98925495103725}",1,80,high
pcos,refined carbs,"{'sugars_100g': 5.1115273453435055, 'carbohydrates_100g': 45.200675526409476, 'salt_100g': 0.5086643230576626, 'fat_100g': 4.067732647327521, 'saturated_fat_100g': 7.412497813262684, 'fiber_100g': 5.437853180299683, 'proteins_100g': 15.913649582039245, 'energy_kcal_100g': 324.9254318054641}",1,80,high
pcos,white bread,"{'sugars_100g': 15.365810756992268, 'carbohydrates_100g': 39.33226756401524, 'salt_100g': 1.9644082159467493, 'fat_100g': 17.974756229792355, 'saturated_fat_100g': 2.3135353006264117, 'fiber_100g': 4.0013271092692175, 'proteins_100g': 15.394374442413092, 'energy_kcal_100g': 95.02012325124359}",1,80,high
pcos,white rice,"{'sugars_100g': 12.175790405456123, 'carbohydrates_100g': 36.79515294217386, 'salt_100g': 1.4342909689187562, 'fat_100g': 0.5517002743953703, 'saturated_fat_100g': 2.1089281021563266, 'fiber_100g': 9.964068213997455, 'proteins_100g': 1.0427870171946096, 'energy_kcal_100g': 295.2725101229886}",1,80,high
pcos,regular pasta,"{'sugars_100g': 12.275438677050898, 'carbohydrates_100g': 51.91513967753268, 'salt_100g': 0.39676350865511667, 'fat_100g': 26.01534181351381, 'saturated_fat_100g': 8.001185168023744, 'fiber_100g': 2.002625250429616, 'proteins_100g': 17.68449256512187, 'energy_kcal_100g': 262.96143675890096}",1,80,high
pcos,pastries,"{'sugars_100g': 3.8881320276953635, 'carbohydrates_100g': 37.76156598166662, 'salt_100g': 0.9074148881798474, 'fat_100g': 21.62062651980954, 'saturated_fat_100g': 5.854638639327979, 'fiber_100g': 1.7880796345043748, 'proteins_100g': 8.98756409381582, 'energy_kcal_100g': 72.47004568651623}",1,80,high
pcos,cakes,"{'sugars_100g': 6.084800053398385, 'carbohydrates_100g': 58.2638168266172, 'salt_100g': 0.6563180034533558, 'fat_100g': 26.57982038756266, 'saturated_fat_100g': 3.960583534403581, 'fiber_100g': 5.681561138493054, 'proteins_100g': 24.391401059928427, 'energy_kcal_100g': 245.49123204755307}",1,80,high
pcos,cookies,"{'sugars_100g': 14.894274372230063, 'carbohydrates_100g': 58.089402299877605, 'salt_100g': 1.801857056657879, 'fat_100g': 26.851569046433063, 'saturated_fat_100g': 1.2964262716317831, 'fiber_100g': 4.49275550310385, 'proteins_100g': 26.650494391861283, 'energy_kcal_100g': 356.6895173945014}",1,80,high
pcos,sugary cereals,"{'sugars_100g': 82.80418995081334, 'carbohydrates_100g': 69.93240849756114, 'salt_100g': 0.3746056313486533, 'fat_100g': 1.3075052231694961, 'saturated_fat_100g': 1.4064835976622803, 'fiber_100g': 1.015512956088393, 'proteins_100g': 0.006806018868916741, 'energy_kcal_100g': 305.1775506690603}",1,80,high
pcos,soda,"{'sugars_100g': 15.901341678156623, 'carbohydrates_100g': 28.110570171816338, 'salt_100g': 0.9547044315573849, 'fat_100g': 3.149961268319613, 'saturated_fat_100g': 7.719479030833085, 'fiber_100g': 2.805622383121762, 'proteins_100g': 21.758253688509093, 'energy_kcal_100g': 399.8937558550136}",1,80,high
pcos,fruit juices,"{'sugars_100g': 8.367995708247435, 'carbohydrates_100g': 24.099609053332358, 'salt_100g': 0.09051841372322134, 'fat_100g': 3.3011474111519745, 'saturated_fat_100g': 7.224990940323139, 'fiber_100g': 8.190037646683601, 'proteins_100g': 29.792118543312977, 'energy_kcal_100g': 290.58491647594076}",1,80,high
pcos,candy,"{'sugars_100g': 16.558794480482568, 'carbohydrates_100g': 40.15204010270507, 'salt_100g': 0.3866569109576361, 'fat_100g': 26.343905779620115, 'saturated_fat_100g': 0.6330329848063176, 'fiber_100g': 2.3716540788135054, 'proteins_100g': 26.181229560035455, 'energy_kcal_100g': 207.1346695499606}",1,80,high
pcos,chocolate bars,"{'sugars_100g': 9.275259995446659, 'carbohydrates_100g': 30.24971815690409, 'salt_100g': 0.4215633001055752, 'fat_100g': 18.974609816631872, 'saturated_fat_100g': 1.7025924676209003, 'fiber_100g': 3.763397248068916, 'proteins_100g': 16.704173294953947, 'energy_kcal_100g': 70.14124272138805}",1,80,high
pcos,ice cream,"{'sugars_100g': 6.103288774885723, 'carbohydrates_100g': 32.67689922678659, 'salt_100g': 0.6546152800903211, 'fat_100g': 23.707540055726813, 'saturated_fat_100g': 6.721881774282918, 'fiber_100g': 0.233581764912012, 'proteins_100g': 26.24260406503188, 'energy_kcal_100g': 385.4238314397192}",1,80,high
pcos,sweetened yogurt,"{'sugars_100g': 0.4244100726271438, 'carbohydrates_100g': 37.684284116312114, 'salt_100g': 0.22273399771183722, 'fat_100g': 14.413649235096965, 'saturated_fat_100g': 5.015280250867706, 'fiber_100g': 4.671121944092916, 'proteins_100g': 25.040388452620284, 'energy_kcal_100g': 66.96296482057579}",1,80,high
pcos,syrups,"{'sugars_100g': 87.8986722116192, 'carbohydrates_100g': 81.21438271473643, 'salt_100g': 0.1859745081527322, 'fat_100g': 0.71602512857047, 'saturated_fat_100g': 1.1347557181137211, 'fiber_100g': 0.11853963376394816, 'proteins_100g': 1.7183504770518612, 'energy_kcal_100g': 301.51652518048866}",1,80,high
pcos,jams,"{'sugars_100g': 5.1053861198339545, 'carbohydrates_100g': 26.885268246810902, 'salt_100g': 0.3099759625765157, 'fat_100g': 27.11508825822988, 'saturated_fat_100g': 5.804645413798918, 'fiber_100g': 9.465966715590394, 'proteins_100g': 17.996147039138073, 'energy_kcal_100g': 181.85495881776663}",1,80,high
pcos,honey,"{'sugars_100g': 67.86029574929846, 'carbohydrates_100g': 86.8124360296686, 'salt_100g': 0.11058643133514146, 'fat_100g': 3.6857831530452065, 'saturated_fat_100g': 0.3343292917287707, 'fiber_100g': 0.845905834629715, 'proteins_100g': 0.9903591473731714, 'energy_kcal_100g': 337.8154264096994}",1,80,high
pcos,agave,"{'sugars_100g': 10.502673437440158, 'carbohydrates_100g': 10.469279540838425, 'salt_100g': 1.0880457167842918, 'fat_100g': 0.17830978430269373, 'saturated_fat_100g': 3.461087138394924, 'fiber_100g': 0.5704291828650199, 'proteins_100g': 14.339329660522333, 'energy_kcal_100g': 282.08161349188936}",1,80,high
pcos,dried fruits,"{'sugars_100g': 6.891052534142155, 'carbohydrates_100g': 24.769745589299543, 'salt_100g': 0.41042103774480077, 'fat_100g': 20.563977664404884, 'saturated_fat_100g': 2.1423226908906, 'fiber_100g': 1.0361278104504679, 'proteins_100g': 28.515809287787473, 'energy_kcal_100g': 120.99600080391212}",1,80,high
pcos,instant mashed potatoes,"{'sugars_100g': 4.812932536085858, 'carbohydrates_100g': 28.06099797186491, 'salt_100g': 1.4928350642717738, 'fat_100g': 6.666104946911659, 'saturated_fat_100g': 3.355613663901079, 'fiber_100g': 7.843967061381955, 'proteins_100g': 3.8306848381358383, 'energy_kcal_100g': 308.12580573594084}",1,80,high
pcos,cornflakes,"{'sugars_100g': 1.383577442137578, 'carbohydrates_100g': 51.03155976395587, 'salt_100g': 1.9272318952677676, 'fat_100g': 16.456480609871488, 'saturated_fat_100g': 1.2864070061127886, 'fiber_100g': 8.299982865967637, 'proteins_100g': 24.602232133513333, 'energy_kcal_100g': 356.2162791211653}",1,80,high
pcos,rice cakes,"{'sugars_100g': 9.503062251735026, 'carbohydrates_100g': 48.366068381250784, 'salt_100g': 0.1917390346100334, 'fat_100g': 3.523153802691328, 'saturated_fat_100g': 6.053636003817342, 'fiber_100g': 2.9141226941477183, 'proteins_100g': 13.379286243071567, 'energy_kcal_100g': 181.18914133096465}",1,80,high
pcos,pretzels,"{'sugars_100g': 11.060061824577552, 'carbohydrates_100g': 15.891648323767967, 'salt_100g': 0.07167310251026171, 'fat_100g': 19.01046373868247, 'saturated_fat_100g': 1.0209879805295385, 'fiber_100g': 8.117466901718561, 'proteins_100g': 15.752331381343346, 'energy_kcal_100g': 209.53450541527386}",1,80,high
pcos,saturated fats,"{'sugars_100g': 0.6910802342478156, 'carbohydrates_100g': 1.4336211471502613, 'salt_100g': 1.1274369253259546, 'fat_100g': 97.0288364258527, 'saturated_fat_100g': 42.08202474295045, 'fiber_100g': 1.2735513146451563, 'proteins_100g': 0.5567709255143705, 'energy_kcal_100g': 880.4695697611228}",1,60,medium
pcos,processed foods,"{'sugars_100g': 8.811275177754698, 'carbohydrates_100g': 14.080439628013577, 'salt_100g': 1.0568025210674492, 'fat_100g': 14.03398823864385, 'saturated_fat_100g': 4.20159931045106, 'fiber_100g': 0.13114294147911987, 'proteins_100g': 9.789144395084977, 'energy_kcal_100g': 200.9700474096641}",1,60,medium
pcos,dairy,"{'sugars_100g': 12.501019585512438, 'carbohydrates_100g': 57.797697853421525, 'salt_100g': 1.4105698168058307, 'fat_100g': 17.44454138073874, 'saturated_fat_100g': 3.960304806586695, 'fiber_100g': 0.2765433421780761, 'proteins_100g': 3.909384336448852, 'energy_kcal_100g': 333.52452797129274}",1,60,medium
pcos,red meat (fatty cuts),"{'sugars_100g': 1.2392097588642015, 'carbohydrates_100g': 2.708699524222773, 'salt_100g': 0.18480499532543826, 'fat_100g': 98.4206027482584, 'saturated_fat_100g': 51.474429052679355, 'fiber_100g': 0.2913816898284809, 'proteins_100g': 1.3644925945782111, 'energy_kcal_100g': 851.972341018423}",1,60,medium
pcos,butter,"{'sugars_100g': 0.522845249894644, 'carbohydrates_100g': 2.998665768014832, 'salt_100g': 0.6687295835169629, 'fat_100g': 89.84402244557276, 'saturated_fat_100g': 41.31741822286331, 'fiber_100g': 1.7631871640632106, 'proteins_100g': 0.4146103279666895, 'energy_kcal_100g': 789.7184975681457}",1,60,medium
pcos,cream,"{'sugars_100g': 10.643377041623518, 'carbohydrates_100g': 59.13971035367806, 'salt_100g': 1.8413356374171947, 'fat_100g': 28.255331665836692, 'saturated_fat_100g': 0.5074035089521167, 'fiber_100g': 7.338977710795299, 'proteins_100g': 12.868524638993401, 'energy_kcal_100g': 183.55475406004174}",1,60,medium
pcos,cheese,"{'sugars_100g': 7.862233131585095, 'carbohydrates_100g': 23.23947329739097, 'salt_100g': 1.553929952837762, 'fat_100g': 12.082945610598193, 'saturated_fat_100g': 2.0953342653908633, 'fiber_100g': 2.410668990411966, 'proteins_100g': 28.60160014888346, 'energy_kcal_100g': 295.03652352833}",1,60,medium
pcos,fried foods,"{'sugars_100g': 5.9055714339202385, 'carbohydrates_100g': 36.790463914487496, 'salt_100g': 1.662594410292416, 'fat_100g': 29.197187364197937, 'saturated_fat_100g': 1.0760719785869655, 'fiber_100g': 4.176565958359269, 'proteins_100g': 16.994016493886843, 'energy_kcal_100g': 217.1589471726755}",1,60,medium
pcos,fast food,"{'sugars_100g': 15.60068635017576, 'carbohydrates_100g': 31.343702198691084, 'salt_100g': 1.2368333224486612, 'fat_100g': 9.49080040221266, 'saturated_fat_100g': 6.485257904804266, 'fiber_100g': 4.230487492650049, 'proteins_100g': 27.293480905581063, 'energy_kcal_100g': 198.5322862285283}",1,60,medium
pcos,frozen meals,"{'sugars_100g': 1.6407496364428265, 'carbohydrates_100g': 54.889877658121705, 'salt_100g': 1.0482589997398901, 'fat_100g': 15.538534020226903, 'saturated_fat_100g': 9.849251213019723, 'fiber_100g': 8.219454662408223, 'proteins_100g': 1.9647612201542042, 'energy_kcal_100g': 55.47778700323031}",1,60,medium
pcos,canned soups,"{'sugars_100g': 13.56913280303694, 'carbohydrates_100g': 56.2567340564272, 'salt_100g': 0.1815681986262645, 'fat_100g': 19.74982554179683, 'saturated_fat_100g': 0.2747122407082614, 'fiber_100g': 0.9654031930035578, 'proteins_100g': 28.93236774391022, 'energy_kcal_100g': 375.2295967393242}",1,60,medium
pcos,packaged snacks,"{'sugars_100g': 15.470530205097972, 'carbohydrates_100g': 27.352805111353923, 'salt_100g': 1.2455877747525774, 'fat_100g': 3.670501625795597, 'saturated_fat_100g': 1.4375567004535927, 'fiber_100g': 4.326369765590149, 'proteins_100g': 24.474933569627105, 'energy_kcal_100g': 77.7103057934512}",1,60,medium
pcos,ready-to-eat meals,"{'sugars_100g': 17.463772560354055, 'carbohydrates_100g': 50.70240877287106, 'salt_100g': 0.46506157710451723, 'fat_100g': 20.553234270638576, 'saturated_fat_100g': 9.838759925263979, 'fiber_100g': 4.4175874031776585, 'proteins_100g': 28.17300794480201, 'energy_kcal_100g': 386.33012445792485}",1,60,medium
pcos,milk,"{'sugars_100g': 18.525451738341665, 'carbohydrates_100g': 27.905769844496255, 'salt_100g': 1.0918421398451754, 'fat_100g': 1.9006774905033719, 'saturated_fat_100g': 9.132687143363743, 'fiber_100g': 1.8200458661581809, 'proteins_100g': 29.751273146118514, 'energy_kcal_100g': 210.25226100710222}",1,60,medium
pcos,yogurt (full-fat),"{'sugars_100g': 2.935262579604067, 'carbohydrates_100g': 0.3296181403758003, 'salt_100g': 0.05299608366071018, 'fat_100g': 86.9180761193179, 'saturated_fat_100g': 43.25619456595716, 'fiber_100g': 0.03339855741752262, 'proteins_100g': 1.567270664078849, 'energy_kcal_100g': 822.9331428247515}",1,60,medium
pcos,ice cream,"{'sugars_100g': 8.351154948957324, 'carbohydrates_100g': 32.43876747915137, 'salt_100g': 0.8178782162638414, 'fat_100g': 7.883291615164097, 'saturated_fat_100g': 7.414102178994906, 'fiber_100g': 8.819907956839433, 'proteins_100g': 28.764712818153676, 'energy_kcal_100g': 174.68426020629735}",1,60,medium
pcos,cream-based sauces,"{'sugars_100g': 6.574605440455037, 'carbohydrates_100g': 25.401893807229467, 'salt_100g': 1.3048369688409382, 'fat_100g': 18.800856150826593, 'saturated_fat_100g': 0.09301472029915936, 'fiber_100g': 3.2497278508340512, 'proteins_100g': 29.502636553984185, 'energy_kcal_100g': 129.5065158462479}",1,60,medium
pcos,gravies,"{'sugars_100g': 15.683594405520946, 'carbohydrates_100g': 25.82092297622732, 'salt_100g': 0.9398931347637931, 'fat_100g': 22.749360006203236, 'saturated_fat_100g': 8.920053830992599, 'fiber_100g': 2.4314545777945415, 'proteins_100g': 10.655875857677847, 'energy_kcal_100g': 62.54035735156546}",1,60,medium
pcos,high-fat dips,"{'sugars_100g': 4.229426665065441, 'carbohydrates_100g': 0.671678647330689, 'salt_100g': 1.981560018238886, 'fat_100g': 91.40274003841077, 'saturated_fat_100g': 55.320051648939554, 'fiber_100g': 1.498446098055012, 'proteins_100g': 1.7087537540126805, 'energy_kcal_100g': 710.0568784711261}",1,60,medium
pcos,processed meats,"{'sugars_100g': 13.878046344590453, 'carbohydrates_100g': 20.128670157177737, 'salt_100g': 0.4378963997599068, 'fat_100g': 19.696333505644176, 'saturated_fat_100g': 9.16877009255686, 'fiber_100g': 6.955056123172633, 'proteins_100g': 8.755401269089282, 'energy_kcal_100g': 264.03598146760703}",1,60,medium
pcos,gluten,"{'sugars_100g': 12.745593016046602, 'carbohydrates_100g': 51.17152682747949, 'salt_100g': 0.26629745263001237, 'fat_100g': 14.799337945803746, 'saturated_fat_100g': 6.395549409680195, 'fiber_100g': 0.8473562470562768, 'proteins_100g': 6.990602671819359, 'energy_kcal_100g': 231.6808433972456}",1,40,low
pcos,soy,"{'sugars_100g': 7.260826995570813, 'carbohydrates_100g': 53.975656476344746, 'salt_100g': 0.05892031880956483, 'fat_100g': 2.2284162895778934, 'saturated_fat_100g': 6.021940024538928, 'fiber_100g': 6.549720311133907, 'proteins_100g': 18.447725660955022, 'energy_kcal_100g': 95.9143319238263}",1,40,low
pcos,wheat products,"{'sugars_100g': 6.8603970804518255, 'carbohydrates_100g': 37.246133691984866, 'salt_100g': 0.06676625526814628, 'fat_100g': 7.754466287443842, 'saturated_fat_100g': 2.464156903541558, 'fiber_100g': 8.394724771505603, 'proteins_100g': 13.544785922728318, 'energy_kcal_100g': 313.3516324110357}",1,40,low
pcos,barley,"{'sugars_100g': 4.4593106405505045, 'carbohydrates_100g': 25.632774833871537, 'salt_100g': 1.0664330794117378, 'fat_100g': 28.514466073307084, 'saturated_fat_100g': 2.148450911970845, 'fiber_100g': 9.313353558277626, 'proteins_100g': 29.323895277817734, 'energy_kcal_100g': 230.14314331311087}",1,40,low
pcos,rye,"{'sugars_100g': 18.43116625419461, 'carbohydrates_100g': 51.50210337282314, 'salt_100g': 0.36329528576540504, 'fat_100g': 8.101366658097731, 'saturated_fat_100g': 6.239418568208728, 'fiber_100g': 4.652817322470103, 'proteins_100g': 25.942771094754352, 'energy_kcal_100g': 234.40177241574287}",1,40,low
pcos,soy milk,"{'sugars_100g': 16.965018594199016, 'carbohydrates_100g': 25.57016891963885, 'salt_100g': 0.42516218856848176, 'fat_100g': 1.908533372380089, 'saturated_fat_100g': 8.21663650709042, 'fiber_100g': 0.8534764099336223, 'proteins_100g': 10.187689307262819, 'energy_kcal_100g': 284.55908375803006}",1,40,low
pcos,tofu,"{'sugars_100g': 15.472548185109005, 'carbohydrates_100g': 29.15287462591668, 'salt_100g': 1.5986742295022989, 'fat_100g': 11.484900576105593, 'saturated_fat_100g': 9.49057680955921, 'fiber_100g': 5.049641335880043, 'proteins_100g': 10.939429592486334, 'energy_kcal_100g': 290.0604308328484}",1,40,low
pcos,tempeh,"{'sugars_100g': 4.748958841468063, 'carbohydrates_100g': 57.67056962591586, 'salt_100g': 0.906369089559758, 'fat_100g': 19.639883745192, 'saturated_fat_100g': 4.685599858010941, 'fiber_100g': 5.986802417745408, 'proteins_100g': 24.14714648303809, 'energy_kcal_100g': 295.0629887154138}",1,40,low
pcos,edamame,"{'sugars_100g': 3.639822337166736, 'carbohydrates_100g': 28.20435187431836, 'salt_100g': 0.6753982256346505, 'fat_100g': 11.283178757854452, 'saturated_fat_100g': 3.6695032804736027, 'fiber_100g': 9.842809590329853, 'proteins_100g': 11.0573970783899, 'energy_kcal_100g': 309.7669155375565}",1,40,low
pcos,soy sauce,"{'sugars_100g': 10.708029363320016, 'carbohydrates_100g': 45.78080395290751, 'salt_100g': 0.3590380861006388, 'fat_100g': 8.730530718331867, 'saturated_fat_100g': 6.032521356773124, 'fiber_100g': 0.030325022522056377, 'proteins_100g': 23.185066047031057, 'energy_kcal_100g': 393.8646198801827}",1,40,low
pcos,soy protein isolate,"{'sugars_100g': 2.58893522277166, 'carbohydrates_100g': 48.283583258937874, 'salt_100g': 1.0102139385255915, 'fat_100g': 1.9575818085444863, 'saturated_fat_100g': 5.840097636672986, 'fiber_100g': 9.648025437249974, 'proteins_100g': 15.153748915856873, 'energy_kcal_100g': 273.1736344498495}",1,40,low
pcos,textured vegetable protein,"{'sugars_100g': 0.16696249828253462, 'carbohydrates_100g': 30.776525452021833, 'salt_100g': 1.0455671826299122, 'fat_100g': 0.422195866820706, 'saturated_fat_100g': 1.291953149300984, 'fiber_100g': 6.0924030449473, 'proteins_100g': 4.078020717589754, 'energy_kcal_100g': 236.44461495663762}",1,40,low
pcos,fiber,"{'sugars_100g': 2.422283507317897, 'carbohydrates_100g': 49.79700460429161, 'salt_100g': 1.2595860928086813, 'fat_100g': 8.142562053637427, 'saturated_fat_100g': 1.7380420054400592, 'fiber_100g': 7.537007669595735, 'proteins_100g': 1.2836685513143808, 'energy_kcal_100g': 144.37333356461943}",0,10,safe
pcos,lean protein,"{'sugars_100g': 11.492432550473776, 'carbohydrates_100g': 13.291268245059182, 'salt_100g': 0.6958372595806839, 'fat_100g': 19.789510668022267, 'saturated_fat_100g': 8.429198852024097, 'fiber_100g': 8.603350774224921, 'proteins_100g': 24.360233918376174, 'energy_kcal_100g': 70.18806412686314}",0,10,safe
pcos,anti-inflammatory foods,"{'sugars_100g': 3.2318070327895754, 'carbohydrates_100g': 40.74012797338007, 'salt_100g': 0.18557929357463254, 'fat_100g': 22.998944821476567, 'saturated_fat_100g': 8.530896991993265, 'fiber_100g': 2.8220525830081655, 'proteins_100g': 2.165810577363482, 'energy_kcal_100g': 270.88031165181144}",0,10,safe
pcos,leafy greens,"{'sugars_100g': 7.755455795667093, 'carbohydrates_100g': 12.612151402816648, 'salt_100g': 0.32139641054121926, 'fat_100g': 5.587709069551475, 'saturated_fat_100g': 6.011690198721604, 'fiber_100g': 5.049671576561404, 'proteins_100g': 16.435209206737944, 'energy_kcal_100g': 214.16826596418022}",0,10,safe
pcos,cruciferous vegetables,"{'sugars_100g': 12.808732639034407, 'carbohydrates_100g': 24.566651341609948, 'salt_100g': 1.932331690956874, 'fat_100g': 4.3195439351143, 'saturated_fat_100g': 9.758989041165714, 'fiber_100g': 0.898641946964357, 'proteins_100g': 0.6625188418857053, 'energy_kcal_100g': 284.47073172640114}",0,10,safe
pcos,berries,"{'sugars_100g': 5.575458611791775, 'carbohydrates_100g': 39.73338193189861, 'salt_100g': 1.551380772534834, 'fat_100g': 15.627233412922617, 'saturated_fat_100g': 9.314765208179368, 'fiber_100g': 8.13598900049117, 'proteins_100g': 18.027029946651872, 'energy_kcal_100g': 222.63870213580054}",0,10,safe
pcos,cherries,"{'sugars_100g': 16.69550505363093, 'carbohydrates_100g': 51.322901071832895, 'salt_100g': 1.9624852795572085, 'fat_100g': 24.36497668321617, 'saturated_fat_100g': 2.3818519694713536, 'fiber_100g': 5.186781852679245, 'proteins_100g': 12.47019024005543, 'energy_kcal_100g': 339.19411051682806}",0,10,safe
pcos,oranges,"{'sugars_100g': 14.21111826739394, 'carbohydrates_100g': 41.77981699335511, 'salt_100g': 1.5265543966012578, 'fat_100g': 26.739969363405958, 'saturated_fat_100g': 4.700347766681299, 'fiber_100g': 3.3795630317304957, 'proteins_100g': 15.363465669345613, 'energy_kcal_100g': 360.84028642310847}",0,10,safe
pcos,fatty fish,"{'sugars_100g': 1.596818373022516, 'carbohydrates_100g': 3.6938962382138474, 'salt_100g': 1.762062074542852, 'fat_100g': 17.96601028970126, 'saturated_fat_100g': 4.426975593970347, 'fiber_100g': 0.903456274229014, 'proteins_100g': 1.4128677225933337, 'energy_kcal_100g': 727.2703014683774}",0,10,safe
pcos,flaxseeds,"{'sugars_100g': 1.477029159151706, 'carbohydrates_100g': 19.504909696457688, 'salt_100g': 1.7389944851641566, 'fat_100g': 26.301722219980615, 'saturated_fat_100g': 5.158141489552568, 'fiber_100g': 6.89390884334525, 'proteins_100g': 15.66120065437039, 'energy_kcal_100g': 80.23744464510101}",0,10,safe
pcos,chia seeds,"{'sugars_100g': 14.979389783443082, 'carbohydrates_100g': 59.87668971652163, 'salt_100g': 1.2935414215298489, 'fat_100g': 20.205144067380687, 'saturated_fat_100g': 4.311957933221201, 'fiber_100g': 8.296848113379319, 'proteins_100g': 1.0006355483547869, 'energy_kcal_100g': 205.59873219421254}",0,10,safe
pcos,walnuts,"{'sugars_100g': 2.219205029476856, 'carbohydrates_100g': 15.148147935971021, 'salt_100g': 0.5785042151750306, 'fat_100g': 27.22650233529841, 'saturated_fat_100g': 4.0171717843516745, 'fiber_100g': 8.833383357603836, 'proteins_100g': 8.288146107284915, 'energy_kcal_100g': 101.34320936140575}",0,10,safe
pcos,extra virgin olive oil,"{'sugars_100g': 2.0862420886344575, 'carbohydrates_100g': 7.948931549504104, 'salt_100g': 0.7027446640615111, 'fat_100g': 14.560242905320194, 'saturated_fat_100g': 3.682847222464034, 'fiber_100g': 1.172006118893675, 'proteins_100g': 1.0358232772007936, 'energy_kcal_100g': 896.3345314140614}",0,10,safe
pcos,turmeric,"{'sugars_100g': 8.789100760320366, 'carbohydrates_100g': 41.64325006973891, 'salt_100g': 0.12415438150093472, 'fat_100g': 27.81502635006049, 'saturated_fat_100g': 1.098854569686547, 'fiber_100g': 4.1454132809395805, 'proteins_100g': 10.8910204515751, 'energy_kcal_100g': 102.95387597175862}",0,10,safe
pcos,ginger,"{'sugars_100g': 12.127437089222642, 'carbohydrates_100g': 16.60885896668386, 'salt_100g': 0.4214998993385397, 'fat_100g': 28.783110629503202, 'saturated_fat_100g': 8.874219232662593, 'fiber_100g': 5.814969342239116, 'proteins_100g': 26.86712406566783, 'energy_kcal_100g': 247.85733950335296}",0,10,safe
pcos,garlic,"{'sugars_100g': 2.6544204052188025, 'carbohydrates_100g': 10.517955781263929, 'salt_100g': 1.2576090546841565, 'fat_100g': 11.206352533231103, 'saturated_fat_100g': 1.2741018062272902, 'fiber_100g': 0.13573196868069126, 'proteins_100g': 26.30317449296723, 'energy_kcal_100g': 168.08823114792278}",0,10,safe
pcos,cinnamon,"{'sugars_100g': 12.88612624790176, 'carbohydrates_100g': 25.15075397009969, 'salt_100g': 0.13284322115938996, 'fat_100g': 1.25423531358416, 'saturated_fat_100g': 3.8506685407305277, 'fiber_100g': 8.079789188448324, 'proteins_100g': 16.678169667810703, 'energy_kcal_100g': 67.7453688884958}",0,10,safe
